prosperity_index,house_is,price,rooms_number,area,equipped_kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,swimming_pool_has,property_subtype_APARTMENT_BLOCK,property_subtype_DUPLEX,property_subtype_GROUND_FLOOR,property_subtype_HOUSE,property_subtype_MIXED_USE_BUILDING,property_subtype_OTHER,property_subtype_PENTHOUSE,property_subtype_VILLA,region_F,region_W,building_state_agg_renovated,building_state_agg_to_renovate
109.0,1,290000.0,3.0,155.0,1,0,0,1,0.0,0,0.0,335.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,1,649000.0,4.0,320.0,1,0,0,1,15.0,0,0.0,1240.0,0,0,0,0,0,0,0,0,1,1,0,0,0
109.0,1,275000.0,3.0,190.0,1,0,0,1,0.0,1,1.0,124.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,1,169000.0,3.0,170.0,0,0,0,0,0.0,0,0.0,586.0,0,0,0,0,1,0,0,0,0,1,0,0,1
88.0,1,350000.0,3.0,169.0,1,0,0,1,0.0,0,0.0,2620.0,0,0,0,0,1,0,0,0,0,0,1,0,0
88.0,1,119000.0,3.0,120.0,1,0,0,0,0.0,0,0.0,470.0,0,0,0,0,1,0,0,0,0,0,1,0,1
88.0,1,170000.0,2.0,153.0,1,0,0,1,0.0,0,0.0,223.0,0,0,0,0,1,0,0,0,0,0,1,1,0
88.0,1,295000.0,3.0,152.0,1,0,0,1,0.0,0,0.0,1814.0,0,0,0,0,1,0,0,0,0,0,1,1,0
88.0,1,65000.0,2.0,138.0,1,0,0,1,0.0,0,0.0,95.0,0,0,0,0,1,0,0,0,0,0,1,0,1
88.0,1,149000.0,3.0,170.0,1,0,0,1,0.0,1,100.0,223.0,0,0,0,0,1,0,0,0,0,0,1,0,1
88.0,1,125000.0,2.0,123.0,1,0,0,1,0.0,0,0.0,480.0,0,0,0,0,1,0,0,0,0,0,1,0,1
88.0,1,160000.0,3.0,183.0,1,0,0,1,0.0,0,0.0,427.0,0,0,0,0,1,0,0,0,0,0,1,0,0
88.0,1,125000.0,2.0,186.0,1,0,0,1,0.0,0,0.0,400.0,0,0,0,0,1,0,0,0,0,0,1,0,1
88.0,1,230000.0,3.0,270.0,1,0,0,1,45.0,0,0.0,224.0,0,0,0,0,1,0,0,0,0,0,1,0,0
88.0,1,200000.0,2.0,171.0,1,0,0,0,0.0,0,0.0,232.0,0,0,0,0,1,0,0,0,0,0,1,1,0
109.0,1,275000.0,4.0,228.0,1,0,0,0,0.0,1,128.0,213.0,0,0,0,0,0,1,0,0,0,1,0,0,1
109.0,1,190000.0,2.0,123.0,0,0,0,0,0.0,0,0.0,41.0,0,0,0,0,0,1,0,0,0,1,0,0,0
109.0,1,237500.0,3.0,130.0,1,0,0,0,0.0,1,74.0,143.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,1,329000.0,3.0,128.0,1,0,0,0,0.0,0,0.0,119.0,0,0,0,0,1,0,0,0,0,1,0,1,0
109.0,1,240000.0,3.0,180.0,1,0,0,1,30.0,0,0.0,130.0,0,0,0,0,1,0,0,0,0,1,0,0,1
109.0,1,495000.0,4.0,225.0,1,0,0,1,0.0,0,0.0,581.0,0,0,0,0,0,0,0,0,1,1,0,0,0
109.0,1,295000.0,3.0,80.0,1,1,0,1,0.0,0,0.0,280.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,1,345000.0,4.0,160.0,1,0,0,1,0.0,0,0.0,298.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,1,695000.0,5.0,333.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0
109.0,1,185000.0,3.0,118.0,1,0,0,0,0.0,0,0.0,81.0,0,0,0,0,1,0,0,0,0,1,0,0,0
109.0,0,549000.0,2.0,80.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,1000000.0,3.0,115.0,1,1,0,1,120.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,735000.0,2.0,83.0,1,1,0,1,25.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,345000.0,2.0,65.0,1,1,0,1,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,284500.0,2.0,92.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
109.0,0,299000.0,2.0,65.0,1,0,0,1,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,449000.0,2.0,75.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,284500.0,2.0,90.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
109.0,0,260000.0,1.0,50.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,185000.0,2.0,77.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,265000.0,2.0,57.0,0,1,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,299000.0,1.0,75.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
109.0,0,410000.0,2.0,75.0,0,1,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,375000.0,4.0,125.0,1,0,0,1,13.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,225000.0,3.0,100.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,320000.0,2.0,97.0,1,1,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,450000.0,2.0,108.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,450000.0,2.0,62.0,1,1,1,1,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,185000.0,2.0,70.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,1150000.0,3.0,110.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,289000.0,2.0,72.0,1,1,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,265000.0,2.0,65.0,1,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,239000.0,1.0,60.0,1,0,0,1,30.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0
109.0,0,329000.0,1.0,71.0,0,1,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,385000.0,2.0,108.0,0,0,0,1,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
109.0,0,397500.0,2.0,90.0,1,1,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,110000.0,1.0,25.0,1,0,0,1,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,430000.0,2.0,70.0,1,0,0,1,16.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,98500.0,0.0,27.0,1,1,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0
109.0,0,215000.0,2.0,45.0,0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,365000.0,2.0,85.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,385000.0,2.0,75.0,1,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,245000.0,2.0,70.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,275000.0,2.0,63.0,0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,175000.0,0.0,34.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0
109.0,0,215000.0,2.0,65.0,1,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,245000.0,1.0,80.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,297000.0,2.0,84.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,280500.0,2.0,86.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,274500.0,2.0,94.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,325360.0,2.0,114.0,0,0,0,1,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
109.0,0,137500.0,1.0,60.0,1,0,0,1,6.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,350000.0,2.0,114.0,1,0,0,1,6.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
109.0,0,159000.0,1.0,48.0,0,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,275000.0,2.0,74.0,0,0,0,1,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,329000.0,2.0,87.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,385000.0,3.0,104.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,145000.0,1.0,60.0,1,0,0,1,7.0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0
109.0,0,367000.0,2.0,71.0,1,1,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,185000.0,1.0,50.0,0,1,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,325000.0,2.0,95.0,1,0,0,1,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,265000.0,3.0,95.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,150000.0,2.0,80.0,1,0,0,1,6.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,318000.0,2.0,82.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,449000.0,2.0,74.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,495000.0,1.0,72.0,0,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0
109.0,0,359000.0,2.0,71.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
109.0,0,260000.0,3.0,172.0,1,0,0,0,0.0,1,217.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
109.0,0,134000.0,0.0,65.0,0,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
94.0,1,525000.0,12.0,700.0,1,1,1,1,50.0,1,10000.0,10000.0,0,0,0,0,0,1,0,0,0,0,1,0,0
122.0,1,1590000.0,6.0,365.0,1,0,1,1,50.0,1,200.0,8300.0,0,0,0,0,0,0,0,0,1,1,0,0,0
122.0,1,1100000.0,7.0,310.0,1,0,0,0,0.0,0,0.0,494.0,0,1,0,0,0,0,0,0,0,1,0,0,0
122.0,1,579000.0,5.0,200.0,1,0,1,1,6.0,1,35.0,100.0,0,0,0,0,0,0,1,0,0,1,0,0,0
122.0,1,478000.0,3.0,160.0,1,0,0,1,0.0,0,0.0,300.0,0,0,0,0,1,0,0,0,0,1,0,0,0
122.0,1,1350000.0,7.0,335.0,1,0,1,0,0.0,0,0.0,3570.0,0,0,0,0,1,0,0,0,0,1,0,0,1
122.0,1,589000.0,4.0,200.0,1,0,0,1,15.0,1,420.0,473.0,0,0,0,0,1,0,0,0,0,1,0,0,0
122.0,1,849000.0,4.0,250.0,1,0,1,1,0.0,0,0.0,505.0,1,0,0,0,0,0,0,0,1,1,0,0,0
122.0,0,229000.0,2.0,75.0,0,0,0,1,15.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
122.0,0,379000.0,3.0,141.0,1,0,0,0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0
87.0,1,199000.0,7.0,170.0,1,0,0,1,0.0,1,1.0,70.0,0,0,0,0,1,0,0,0,0,1,0,0,1
87.0,1,1965000.0,0.0,750.0,1,0,0,1,0.0,0,0.0,2480.0,0,0,0,0,0,1,0,0,0,1,0,1,0
87.0,1,349000.0,3.0,195.0,1,0,0,1,36.0,0,0.0,90.0,0,0,0,0,0,1,0,0,0,1,0,0,0
87.0,1,249900.0,2.0,154.0,1,0,0,0,0.0,0,0.0,81.0,0,0,0,0,0,1,0,0,0,1,0,0,1
87.0,1,475000.0,4.0,487.0,1,0,0,1,10.0,0,0.0,245.0,0,1,0,0,0,0,0,0,0,1,0,0,0
87.0,1,427000.0,3.0,400.0,1,0,0,0,0.0,0,0.0,252.0,0,0,0,0,0,1,0,0,0,1,0,0,0
87.0,1,365000.0,2.0,216.0,1,0,0,0,0.0,1,72.0,144.0,0,0,0,0,0,0,1,0,0,1,0,0,1
87.0,1,339000.0,3.0,110.0,1,0,0,1,7.0,1,24.0,75.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,1,359000.0,3.0,140.0,1,0,0,1,20.0,0,0.0,203.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,1,379000.0,6.0,204.0,1,0,0,1,24.0,1,160.0,301.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,1,369000.0,3.0,210.0,1,0,0,1,18.0,1,167.0,366.0,0,0,0,0,1,0,0,0,0,1,0,1,0
87.0,1,298000.0,4.0,190.0,1,0,0,1,15.0,1,138.0,220.0,0,0,0,0,1,0,0,0,0,1,0,1,0
87.0,1,310000.0,2.0,130.0,0,0,0,1,11.0,0,0.0,247.0,0,0,0,0,1,0,0,0,0,1,0,0,0
87.0,0,219000.0,2.0,105.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,169000.0,2.0,100.0,1,0,0,1,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1
87.0,0,249000.0,2.0,120.0,1,0,0,1,37.0,1,150.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0
87.0,0,212000.0,1.0,53.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,214000.0,3.0,96.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,265000.0,2.0,115.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,0,235000.0,2.0,135.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
91.0,1,359500.0,4.0,290.0,1,0,0,1,0.0,0,0.0,1050.0,0,0,0,0,0,1,0,0,0,1,0,0,0
91.0,1,275000.0,4.0,221.0,1,0,0,0,0.0,0,0.0,1200.0,0,0,0,0,1,0,0,0,0,1,0,0,1
91.0,1,325000.0,3.0,113.0,1,0,1,1,0.0,0,0.0,838.0,0,0,0,0,0,0,0,0,1,1,0,0,0
91.0,1,255000.0,3.0,170.0,1,0,0,0,0.0,0,0.0,360.0,0,0,0,0,1,0,0,0,0,1,0,0,0
91.0,0,185000.0,2.0,90.0,1,0,0,1,15.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
91.0,0,289000.0,2.0,140.0,1,0,0,1,23.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0
83.0,1,399000.0,3.0,270.0,1,0,0,1,50.0,0,0.0,134.0,0,0,0,0,0,1,0,0,0,0,1,0,0
83.0,1,230000.0,3.0,155.0,0,0,0,1,0.0,1,347.0,390.0,0,1,0,0,0,0,0,0,0,0,1,0,0
83.0,1,305000.0,6.0,240.0,1,0,0,1,42.0,1,60.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0
83.0,1,190000.0,3.0,148.0,1,0,0,1,18.0,0,0.0,73.0,0,0,0,0,1,0,0,0,0,0,1,0,0
83.0,1,105000.0,2.0,148.0,1,0,0,1,10.0,1,380.0,451.0,0,0,0,0,1,0,0,0,0,0,1,0,1
83.0,1,289000.0,5.0,205.0,1,0,0,0,0.0,1,80.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0
83.0,1,269000.0,3.0,230.0,1,0,0,1,30.0,1,125.0,220.0,1,0,0,0,1,0,0,0,0,0,1,0,0
83.0,1,199000.0,3.0,110.0,1,0,0,1,20.0,1,1370.0,1544.0,0,0,0,0,1,0,0,0,0,0,1,0,1
83.0,1,39000.0,1.0,37.0,1,0,0,0,0.0,0,0.0,42.0,0,0,0,0,1,0,0,0,0,0,1,0,1
83.0,1,495000.0,5.0,330.0,1,0,0,1,50.0,0,0.0,440.0,0,0,0,0,1,0,0,0,0,0,1,0,0
83.0,1,199000.0,3.0,152.0,1,0,0,0,0.0,0,0.0,261.0,0,0,0,0,1,0,0,0,0,0,1,0,0
83.0,1,285000.0,3.0,150.0,1,0,0,1,35.0,1,960.0,1032.0,0,0,0,0,0,0,1,0,0,0,1,1,0
83.0,0,245000.0,2.0,230.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
83.0,0,325000.0,2.0,216.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
83.0,0,595000.0,2.0,357.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
83.0,0,245000.0,1.0,130.0,1,0,0,1,25.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
83.0,0,245395.0,4.0,168.0,1,0,0,1,9.0,1,74.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0
83.0,0,165000.0,3.0,87.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
83.0,0,179000.0,3.0,240.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
121.0,1,500000.0,3.0,325.0,1,0,0,1,120.0,0,0.0,300.0,0,0,0,0,0,1,0,0,0,0,1,0,0
121.0,1,280000.0,3.0,150.0,1,0,0,1,10.0,1,100.0,200.0,0,0,0,0,1,0,0,0,0,0,1,0,1
121.0,1,249000.0,3.0,75.0,1,0,0,1,18.0,0,0.0,78.0,0,0,0,0,1,0,0,0,0,0,1,0,0
121.0,1,349000.0,2.0,125.0,1,0,0,1,40.0,1,500.0,820.0,0,0,0,0,0,0,0,0,1,0,1,0,0
121.0,1,290000.0,8.0,490.0,1,0,0,0,0.0,0,0.0,900.0,0,0,0,0,0,0,1,0,0,0,1,0,1
121.0,1,395000.0,4.0,183.0,1,0,0,1,0.0,0,0.0,1220.0,0,0,0,0,0,0,0,0,1,0,1,0,1
121.0,1,395000.0,3.0,155.0,1,0,0,1,0.0,1,938.0,1101.0,0,0,0,0,0,0,1,0,0,0,1,0,0
121.0,0,275000.0,2.0,91.0,1,0,0,1,19.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
121.0,0,380000.0,2.0,95.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
121.0,0,475000.0,2.0,95.0,1,1,0,1,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
121.0,0,227000.0,2.0,93.0,1,0,0,1,10.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
121.0,0,445000.0,2.0,95.0,1,1,0,1,0.0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0
107.0,1,579000.0,6.0,236.0,1,0,0,1,0.0,0,0.0,829.0,0,1,0,0,0,0,0,0,0,1,0,0,0
107.0,1,425500.0,3.0,332.0,1,0,0,1,0.0,1,710.0,800.0,0,0,0,0,0,1,0,0,0,1,0,0,0
107.0,1,159000.0,2.0,168.0,0,0,0,0,0.0,0,0.0,90.0,0,0,0,0,0,1,0,0,0,1,0,0,1
107.0,1,139000.0,0.0,93.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1
107.0,1,290000.0,3.0,210.0,1,0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0
107.0,1,489000.0,4.0,186.0,1,0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0
107.0,1,269000.0,3.0,189.0,1,0,0,1,12.0,1,60.0,147.0,0,0,0,0,0,0,1,0,0,1,0,0,0
107.0,1,269000.0,3.0,125.0,1,0,0,1,30.0,1,80.0,229.0,0,0,0,0,0,1,0,0,0,1,0,0,0
107.0,1,750000.0,8.0,350.0,1,0,0,0,0.0,0,0.0,387.0,0,1,0,0,0,0,0,0,0,1,0,0,0
107.0,1,295000.0,5.0,250.0,1,0,0,0,0.0,1,100.0,762.0,0,0,0,0,0,1,0,0,0,1,0,0,1
107.0,1,649000.0,8.0,285.0,0,0,0,0,0.0,1,20.0,130.0,0,1,0,0,0,0,0,0,0,1,0,0,1
107.0,1,235000.0,1.0,170.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0
107.0,1,600000.0,1.0,75.0,0,0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0
107.0,1,350000.0,5.0,270.0,1,0,0,0,0.0,0,0.0,90.0,0,1,0,0,0,0,0,0,0,1,0,0,0
107.0,1,275000.0,5.0,202.0,1,0,0,0,0.0,0,0.0,147.0,0,1,0,0,0,0,0,0,0,1,0,0,0
107.0,1,998000.0,3.0,385.0,1,0,1,1,100.0,0,0.0,3000.0,1,0,0,0,0,0,0,0,1,1,0,1,0
107.0,1,185000.0,4.0,125.0,1,0,0,1,20.0,1,120.0,200.0,0,0,0,0,1,0,0,0,0,1,0,0,1
107.0,1,249000.0,2.0,140.0,1,0,0,1,40.0,1,90.0,170.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,285000.0,3.0,170.0,1,0,0,1,12.0,0,0.0,119.0,0,0,0,0,1,0,0,0,0,1,0,1,0
107.0,1,300000.0,4.0,189.0,1,0,0,1,25.0,1,25.0,243.0,0,0,0,0,1,0,0,0,0,1,0,1,0
107.0,1,389000.0,4.0,205.0,1,0,0,1,25.0,0,0.0,141.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,275000.0,2.0,109.0,1,0,0,0,0.0,0,0.0,46.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,229000.0,2.0,186.0,1,0,0,1,0.0,0,0.0,133.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,275000.0,3.0,175.0,0,0,0,0,0.0,0,0.0,231.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,193000.0,3.0,125.0,1,0,1,1,15.0,1,70.0,146.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,279000.0,3.0,195.0,1,0,1,1,20.0,1,50.0,190.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,409000.0,5.0,190.0,1,0,0,1,12.0,0,0.0,222.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,379000.0,4.0,310.0,1,0,0,1,0.0,0,0.0,626.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,395000.0,4.0,185.0,1,0,0,1,20.0,0,0.0,267.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,220000.0,4.0,116.0,1,0,0,1,3.0,0,0.0,120.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,450000.0,4.0,222.0,1,0,0,0,0.0,0,0.0,309.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,357000.0,4.0,311.0,1,0,0,1,0.0,0,0.0,304.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,259000.0,2.0,145.0,1,0,0,1,0.0,0,0.0,185.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,259000.0,3.0,185.0,1,0,0,1,0.0,0,0.0,664.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,395000.0,3.0,140.0,1,0,0,1,0.0,0,0.0,250.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,239000.0,2.0,149.0,1,0,0,1,0.0,0,0.0,160.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,370000.0,3.0,115.0,1,0,0,0,0.0,0,0.0,107.0,0,0,0,0,1,0,0,0,0,1,0,1,0
107.0,1,190000.0,2.0,100.0,1,0,0,1,15.0,0,0.0,80.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,349000.0,3.0,182.0,0,0,0,1,0.0,0,0.0,160.0,0,0,0,0,0,0,1,0,0,1,0,0,1
107.0,1,169000.0,2.0,120.0,1,0,0,1,7.0,0,0.0,71.0,0,0,0,0,1,0,0,0,0,1,0,0,1
107.0,1,199000.0,2.0,105.0,1,0,0,0,0.0,0,0.0,52.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,289000.0,3.0,180.0,1,0,0,1,30.0,0,0.0,262.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,318000.0,3.0,155.0,1,0,0,1,0.0,0,0.0,225.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,259000.0,2.0,115.0,1,0,0,1,0.0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,264000.0,3.0,154.0,1,0,0,1,0.0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,140000.0,2.0,140.0,0,0,0,0,0.0,0,0.0,75.0,0,0,0,0,1,0,0,0,0,1,0,0,1
107.0,1,160000.0,3.0,160.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1
107.0,1,175000.0,2.0,110.0,1,0,0,1,0.0,0,0.0,102.0,0,0,0,0,1,0,0,0,0,1,0,0,1
107.0,1,185000.0,3.0,120.0,1,0,0,1,0.0,0,0.0,110.0,0,0,0,0,1,0,0,0,0,1,0,0,1
107.0,1,490000.0,4.0,212.0,0,0,0,1,0.0,0,0.0,183.0,0,0,0,0,0,0,1,0,0,1,0,1,0
107.0,1,229000.0,2.0,143.0,1,1,0,1,0.0,0,0.0,137.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,1,270000.0,3.0,180.0,1,0,0,1,0.0,0,0.0,105.0,0,0,0,0,1,0,0,0,0,1,0,0,0
107.0,0,203000.0,3.0,154.0,1,0,0,1,5.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
107.0,0,275000.0,2.0,109.0,1,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
